id,Date,id item,Unit price,Quantity
4252,2016-07-24,1385,27.99,2
4253,2016-07-25,1385,27.99,2
4254,2016-07-28,1385,27.99,4
4255,2016-07-29,1385,27.99,4
4256,2016-07-30,1385,27.99,2
4257,2016-07-15,1386,22.99,1
4258,2016-07-01,1389,2.99,3
4259,2016-07-02,1389,2.99,1
4260,2016-07-03,1389,2.99,1
4261,2016-07-04,1389,2.99,1
4262,2016-07-06,1389,2.99,1
4263,2016-07-08,1389,2.99,3
4264,2016-07-11,1389,2.99,1
4265,2016-07-13,1389,2.99,2
4266,2016-07-14,1389,2.99,5
4267,2016-07-16,1389,2.99,3
4268,2016-07-19,1389,2.99,1
4269,2016-07-20,1389,2.99,3
4270,2016-07-22,1389,2.99,2
4271,2016-07-30,1389,2.99,4
4272,2016-07-03,1394,16.99,1
4273,2016-07-08,1394,16.99,1
4274,2016-07-09,1394,16.99,1
4275,2016-07-10,1394,16.99,1
4276,2016-07-12,1394,16.99,2
4277,2016-07-13,1394,16.99,1
4278,2016-07-15,1394,16.99,1
4279,2016-07-18,1394,16.99,1
4280,2016-07-20,1394,16.99,3
4281,2016-07-21,1394,16.99,3
4282,2016-07-22,1394,16.99,1
4283,2016-07-23,1394,16.99,2
4284,2016-07-24,1394,16.99,2
4285,2016-07-26,1394,16.99,1
4286,2016-07-29,1394,16.99,1
4287,2016-07-30,1394,16.99,2
4288,2016-07-02,1395,7.99,1
4289,2016-07-03,1395,7.99,4
4290,2016-07-05,1395,8.99,1
4291,2016-07-06,1395,8.99,2
4292,2016-07-07,1395,8.99,2
4293,2016-07-11,1395,8.99,1
4294,2016-07-14,1395,8.99,2
4295,2016-07-15,1395,8.99,1
4296,2016-07-26,1395,8.99,1
4297,2016-07-29,1395,8.99,1
4298,2016-07-31,1395,8.99,1
4299,2016-07-03,1397,14.99,1
4300,2016-07-04,1397,14.99,1
4301,2016-07-05,1397,14.99,2
4302,2016-07-08,1397,14.99,2
4303,2016-07-12,1397,14.99,1
4304,2016-07-13,1397,14.99,1
4305,2016-07-14,1397,14.99,2
4306,2016-07-15,1397,14.99,2
4307,2016-07-16,1397,14.99,3
4308,2016-07-21,1397,14.99,1
4309,2016-07-22,1397,14.99,2
4310,2016-07-24,1397,14.99,1
4311,2016-07-25,1397,14.99,1
4312,2016-07-26,1397,14.99,1
4313,2016-07-27,1397,14.99,2
4314,2016-07-29,1397,14.99,2
4315,2016-07-30,1397,14.99,3
4316,2016-07-31,1397,14.99,2
4317,2016-07-10,1398,56.99,1
4318,2016-07-16,1398,56.99,1
4319,2016-07-17,1398,56.99,1
4320,2016-07-26,1398,56.99,1
4321,2016-07-29,1398,56.99,2
4322,2016-07-01,1415,13.99,1
4323,2016-07-02,1415,13.99,3
4324,2016-07-03,1415,13.99,1
4325,2016-07-04,1415,13.99,1
4326,2016-07-07,1415,13.99,1
4327,2016-07-12,1415,13.99,3
4328,2016-07-15,1415,13.99,1
4329,2016-07-19,1415,13.99,3
4330,2016-07-26,1415,13.99,1
4331,2016-07-27,1415,13.99,1
4332,2016-07-28,1415,13.99,4
4333,2016-07-01,1424,13.99,3
4334,2016-07-02,1424,13.99,2
4335,2016-07-04,1424,13.99,12
4336,2016-07-05,1424,15.99,1
4337,2016-07-07,1424,15.99,3
4338,2016-07-08,1424,15.99,1
4339,2016-07-09,1424,15.99,1
4340,2016-07-11,1424,15.99,1
4341,2016-07-19,1424,15.99,1
4342,2016-07-20,1424,15.99,1
4343,2016-07-23,1424,15.99,1
4344,2016-07-28,1424,15.99,2
4345,2016-07-30,1424,15.99,1
4346,2016-07-02,168,12.99,5
4347,2016-07-04,168,12.99,2
4348,2016-07-06,168,12.99,1
4349,2016-07-08,168,12.99,1
4350,2016-07-09,168,12.99,2
4351,2016-07-10,168,12.99,1
4352,2016-07-13,168,12.99,1
4353,2016-07-16,168,12.99,1
4354,2016-07-20,168,12.99,1
4355,2016-07-23,168,12.99,2
4356,2016-07-24,168,12.99,1
4357,2016-07-26,168,12.99,1
4358,2016-07-27,168,12.99,1
4359,2016-07-28,168,12.99,1
4360,2016-07-29,168,12.99,1
4361,2016-07-30,168,12.99,1
4362,2016-07-02,173,20.99,1
4363,2016-07-07,173,20.99,2
4364,2016-07-12,173,20.99,1
4365,2016-07-15,173,20.99,1
4366,2016-07-19,173,20.99,1
4367,2016-07-22,173,20.99,1
4368,2016-07-24,173,20.99,1
4369,2016-07-25,173,20.99,1
4370,2016-07-27,173,20.99,2
4371,2016-07-28,173,20.99,1
4372,2016-07-29,173,20.99,1
4373,2016-07-31,173,20.99,1
4374,2016-07-05,175,41.99,1
4375,2016-07-06,178,29.99,1
4376,2016-07-15,178,29.99,1
4377,2016-07-28,178,29.99,1
4378,2016-07-06,192,35.99,3
4379,2016-07-15,192,35.99,3
4380,2016-07-17,192,35.99,1
4381,2016-07-23,192,35.99,2
4382,2016-07-07,211,26.99,1
4383,2016-07-13,211,26.99,1
4384,2016-07-16,211,26.99,2
4385,2016-07-27,211,26.99,1
4386,2016-07-07,283,61.99,1
4387,2016-07-31,344,19.99,1
4388,2016-07-02,361,19.99,4
4389,2016-07-03,361,19.99,1
4390,2016-07-04,361,19.99,1
4391,2016-07-08,361,19.99,1
4392,2016-07-09,361,19.99,1
4393,2016-07-10,361,19.99,1
4394,2016-07-11,361,19.99,1
4395,2016-07-14,361,19.99,2
4396,2016-07-15,361,19.99,1
4397,2016-07-22,361,19.99,1
4398,2016-07-27,361,19.99,1
4399,2016-07-30,361,19.99,2
4400,2016-07-02,376,28.99,3
4401,2016-07-07,376,28.99,1
4402,2016-07-23,376,28.99,1
4403,2016-07-27,376,28.99,1
4404,2016-07-01,408,19.99,1
4405,2016-07-03,408,19.99,1
4406,2016-07-05,408,19.99,1
4407,2016-07-08,408,19.99,1
4408,2016-07-12,408,19.99,1
4409,2016-07-15,408,19.99,1
4410,2016-07-19,408,19.99,1
4411,2016-07-23,408,19.99,1
4412,2016-07-01,426,7.99,1
4413,2016-07-02,426,7.99,2
4414,2016-07-05,426,7.99,1
4415,2016-07-15,426,7.99,1
4416,2016-07-16,426,7.99,1
4417,2016-07-23,426,7.99,1
4418,2016-07-25,426,7.99,2
4419,2016-07-30,426,7.99,1
4420,2016-07-31,426,7.99,2
4421,2016-07-08,435,16.99,1
4422,2016-07-11,435,16.99,1
4423,2016-07-13,435,16.99,1
4424,2016-07-14,435,16.99,1
4425,2016-07-15,435,16.99,1
4426,2016-07-18,435,16.99,1
4427,2016-07-19,435,16.99,1
4428,2016-07-21,435,16.99,2
4429,2016-07-25,435,16.99,1
4430,2016-07-28,435,16.99,1
4431,2016-07-29,435,16.99,1
4432,2016-07-02,438,19.99,1
4433,2016-07-05,438,18.99,1
4434,2016-07-06,438,18.99,1
4435,2016-07-07,438,18.99,1
4436,2016-07-09,438,18.99,1
4437,2016-07-22,438,18.99,1
4438,2016-07-26,438,18.99,1
4439,2016-07-01,443,34.99,1
4440,2016-07-03,443,34.99,4
4441,2016-07-05,443,34.99,2
4442,2016-07-07,443,34.99,1
4443,2016-07-15,443,34.99,1
4444,2016-07-18,443,34.99,1
4445,2016-07-20,443,34.99,1
4446,2016-07-22,443,34.99,1
4447,2016-07-24,443,34.99,1
4448,2016-07-25,443,34.99,2
4449,2016-07-29,443,34.99,1
4450,2016-07-28,450,24.99,1
4451,2016-07-30,450,24.99,1
4452,2016-07-09,463,33.99,1
4453,2016-07-01,513,28.99,1
4454,2016-07-16,513,28.99,1
4455,2016-07-22,513,28.99,1
4456,2016-07-23,513,28.99,2
4457,2016-07-29,513,28.99,3
4458,2016-07-16,515,35.99,1
4459,2016-07-22,525,39.99,1
4460,2016-07-02,538,12.99,1
4461,2016-07-03,538,12.99,1
4462,2016-07-08,538,13.99,2
4463,2016-07-09,538,13.99,2
4464,2016-07-16,538,13.99,2
4465,2016-07-22,538,13.99,3
4466,2016-07-23,538,13.99,1
4467,2016-07-25,538,13.99,1
4468,2016-07-28,538,13.99,3
4469,2016-07-29,538,13.99,2
4470,2016-07-30,538,13.99,1
4471,2016-07-15,555,29.99,3
4472,2016-07-17,555,29.99,1
4473,2016-07-01,58,12.99,1
4474,2016-07-23,58,12.99,1
4475,2016-07-27,607,8.99,1
4476,2016-07-25,62,36.99,1
4477,2016-07-29,62,36.99,1
4478,2016-07-30,62,36.99,1
4479,2016-07-31,62,36.99,2
4480,2016-07-01,63,38.99,1
4481,2016-07-02,63,38.99,1
4482,2016-07-09,63,38.99,2
4483,2016-07-15,63,38.99,2
4484,2016-07-22,63,38.99,1
4485,2016-07-23,63,38.99,1
4486,2016-07-28,63,38.99,1
4487,2016-07-03,649,39.99,1
4488,2016-07-15,649,36.99,1
4489,2016-07-09,653,29.99,1
4490,2016-07-13,653,29.99,1
4491,2016-07-14,653,29.99,1
4492,2016-07-16,653,29.99,1
4493,2016-07-29,653,29.99,1
4494,2016-07-30,653,29.99,1
4495,2016-07-01,661,14.99,2
4496,2016-07-03,661,14.99,2
4497,2016-07-09,661,14.99,2
4498,2016-07-13,661,14.99,1
4499,2016-07-15,661,14.99,2
4500,2016-07-18,661,14.99,1
4501,2016-07-22,661,14.99,1
4502,2016-07-23,661,14.99,1
4503,2016-07-30,661,14.99,1
4504,2016-07-01,676,9.99,5
4505,2016-07-02,676,9.99,5
4506,2016-07-03,676,9.99,3
4507,2016-07-07,676,9.99,2
4508,2016-07-08,676,9.99,3
4509,2016-07-09,676,9.99,2
4510,2016-07-10,676,9.99,1
4511,2016-07-11,676,9.99,1
4512,2016-07-13,676,9.99,1
4513,2016-07-15,676,9.99,1
4514,2016-07-16,676,9.99,5
4515,2016-07-17,676,9.99,1
4516,2016-07-18,676,9.99,2
4517,2016-07-19,676,9.99,2
4518,2016-07-20,676,9.99,1
4519,2016-07-22,676,9.99,5
4520,2016-07-23,676,9.99,1
4521,2016-07-25,676,9.99,1
4522,2016-07-26,676,9.99,2
4523,2016-07-28,676,9.99,2
4524,2016-07-29,676,9.99,4
4525,2016-07-30,676,9.99,1
4526,2016-07-31,676,9.99,1
4527,2016-07-03,680,19.99,1
4528,2016-07-16,680,19.99,1
4529,2016-07-22,680,19.99,2
4530,2016-07-26,680,19.99,1
4531,2016-07-07,686,19.99,1
4532,2016-07-08,686,19.99,1
4533,2016-07-13,686,19.99,1
4534,2016-07-22,686,19.99,1
4535,2016-07-30,686,19.99,1
4536,2016-07-24,743,49.99,1
4537,2016-07-14,753,19.99,1
4538,2016-07-31,753,19.99,1
4539,2016-07-11,757,18.99,1
4540,2016-07-12,757,18.99,1
4541,2016-07-29,757,18.99,1
4542,2016-07-01,77,12.99,1
4543,2016-07-02,77,12.99,1
4544,2016-07-06,77,12.99,1
4545,2016-07-07,77,12.99,1
4546,2016-07-08,77,12.99,1
4547,2016-07-09,77,12.99,1
4548,2016-07-11,77,12.99,1
4549,2016-07-13,77,12.99,1
4550,2016-07-15,77,12.99,2
4551,2016-07-16,77,12.99,1
4552,2016-07-20,77,12.99,1
4553,2016-07-21,77,12.99,1
4554,2016-07-22,77,12.99,3
4555,2016-07-23,77,12.99,1
4556,2016-07-29,77,12.99,1
4557,2016-07-30,77,12.99,1
4558,2016-07-02,782,56.99,3
4559,2016-07-08,782,46.99,1
4560,2016-07-15,782,46.99,1
4561,2016-07-16,782,46.99,11
4562,2016-07-22,782,46.99,2
4563,2016-07-23,782,46.99,6
4564,2016-07-24,782,46.99,1
4565,2016-07-25,782,46.99,2
4566,2016-07-30,782,46.99,3
4567,2016-07-01,79,12.99,4
4568,2016-07-02,79,12.99,2
4569,2016-07-06,79,12.99,1
4570,2016-07-07,79,12.99,1
4571,2016-07-08,79,12.99,3
4572,2016-07-10,79,12.99,1
4573,2016-07-12,79,12.99,1
4574,2016-07-13,79,12.99,2
4575,2016-07-14,79,12.99,1
4576,2016-07-21,79,12.99,3
4577,2016-07-22,79,12.99,1
4578,2016-07-23,79,12.99,2
4579,2016-07-28,79,12.99,3
4580,2016-07-30,79,12.99,2
4581,2016-07-14,802,9.99,1
4582,2016-07-15,802,9.99,2
4583,2016-07-16,802,9.99,2
4584,2016-07-17,802,9.99,1
4585,2016-07-18,802,9.99,4
4586,2016-07-19,802,9.99,1
4587,2016-07-21,802,9.99,1
4588,2016-07-22,802,9.99,1
4589,2016-07-26,802,9.99,1
4590,2016-07-27,802,9.99,1
4591,2016-07-28,802,9.99,1
4592,2016-07-29,802,9.99,2
4593,2016-07-30,802,9.99,1
4594,2016-07-01,892,34.99,2
4595,2016-07-22,892,34.99,1
4596,2016-07-29,892,34.99,1
4597,2016-07-07,934,35.99,2
4598,2016-07-15,934,35.99,1
4599,2016-07-20,934,35.99,1
4600,2016-07-06,942,66.99,1
4601,2016-07-01,966,20.99,1
4602,2016-07-02,966,20.99,4
4603,2016-07-03,966,20.99,1
4604,2016-07-07,966,20.99,1
4605,2016-07-10,966,20.99,2
4606,2016-07-15,966,20.99,1
4607,2016-07-16,966,20.99,1
4608,2016-07-20,966,20.99,1
4609,2016-07-21,966,20.99,2
4610,2016-07-23,966,20.99,2
4611,2016-07-24,966,20.99,3
4612,2016-07-26,966,20.99,1
4613,2016-07-29,966,20.99,4
4614,2016-07-04,984,25.99,1
4615,2016-08-19,1094,40.99,1
4616,2016-08-20,1094,40.99,1
4617,2016-08-06,1133,31.99,1
4618,2016-08-20,1133,31.99,1
4619,2016-08-02,1135,19.99,1
4620,2016-08-06,1135,19.99,2
4621,2016-08-11,1135,19.99,1
4622,2016-08-12,1135,19.99,1
4623,2016-08-18,1135,19.99,1
4624,2016-08-19,1135,19.99,1
4625,2016-08-23,1135,19.99,1
4626,2016-08-27,1135,19.99,1
4627,2016-08-30,1135,19.99,2
4628,2016-08-01,1178,10.49,2
4629,2016-08-08,1178,10.49,1
4630,2016-08-12,1178,10.49,1
4631,2016-08-14,1178,10.49,2
4632,2016-08-21,1178,10.49,1
4633,2016-08-25,1178,10.49,1
4634,2016-08-26,1178,10.49,3
4635,2016-08-29,1178,10.49,1
4636,2016-08-14,1186,27.99,1
4637,2016-08-01,1212,21.99,2
4638,2016-08-05,1212,21.99,3
4639,2016-08-06,1212,21.99,1
4640,2016-08-07,1212,21.99,1
4641,2016-08-15,1212,21.99,1
4642,2016-08-19,1212,21.99,1
4643,2016-08-20,1212,21.99,1
4644,2016-08-27,1212,21.99,1
4645,2016-08-01,1220,35.99,2
4646,2016-08-04,1220,35.99,2
4647,2016-08-08,1220,35.99,2
4648,2016-08-12,1220,35.99,2
4649,2016-08-13,1220,35.99,2
4650,2016-08-17,1220,35.99,2
4651,2016-08-18,1220,35.99,1
4652,2016-08-20,1220,35.99,1
4653,2016-08-22,1220,35.99,1
4654,2016-08-23,1220,35.99,1
4655,2016-08-25,1220,35.99,4
4656,2016-08-26,1220,35.99,2
4657,2016-08-28,1220,35.99,1
4658,2016-08-31,1220,35.99,1
4659,2016-08-13,1228,99.99,1
4660,2016-08-18,1228,99.99,1
4661,2016-08-26,1228,99.99,1
4662,2016-08-01,1231,12.99,3
4663,2016-08-03,1231,12.99,2
4664,2016-08-04,1231,12.99,2
4665,2016-08-05,1231,12.99,4
4666,2016-08-06,1231,12.99,7
4667,2016-08-07,1231,12.99,3
4668,2016-08-08,1231,12.99,2
4669,2016-08-09,1231,12.99,3
4670,2016-08-10,1231,12.99,4
4671,2016-08-12,1231,12.99,4
4672,2016-08-13,1231,12.99,4
4673,2016-08-14,1231,12.99,1
4674,2016-08-16,1231,12.99,3
4675,2016-08-18,1231,12.99,1
4676,2016-08-19,1231,12.99,3
4677,2016-08-20,1231,12.99,3
4678,2016-08-21,1231,12.99,2
4679,2016-08-22,1231,12.99,1
4680,2016-08-23,1231,12.99,1
4681,2016-08-25,1231,12.99,4
4682,2016-08-26,1231,12.99,6
4683,2016-08-27,1231,12.99,2
4684,2016-08-28,1231,12.99,1
4685,2016-08-29,1231,12.99,3
4686,2016-08-31,1231,12.99,3
4687,2016-08-01,1232,22.99,3
4688,2016-08-04,1232,22.99,10
4689,2016-08-05,1232,22.99,6
4690,2016-08-06,1232,22.99,8
4691,2016-08-07,1232,22.99,2
4692,2016-08-08,1232,22.99,3
4693,2016-08-10,1232,22.99,7
4694,2016-08-13,1232,22.99,11
4695,2016-08-14,1232,22.99,2
4696,2016-08-15,1232,22.99,4
4697,2016-08-18,1232,22.99,10
4698,2016-08-19,1232,22.99,5
4699,2016-08-20,1232,22.99,5
4700,2016-08-21,1232,22.99,14
4701,2016-08-22,1232,22.99,1
4702,2016-08-23,1232,22.99,2
4703,2016-08-25,1232,22.99,5
4704,2016-08-26,1232,22.99,3
4705,2016-08-28,1232,22.99,3
4706,2016-08-29,1232,22.99,2
4707,2016-08-30,1232,22.99,1
4708,2016-08-31,1232,22.99,7
4709,2016-08-06,1237,44.99,2
4710,2016-08-12,1237,44.99,1
4711,2016-08-19,1237,44.99,1
4712,2016-08-21,1237,44.99,1
4713,2016-08-29,1237,44.99,1
4714,2016-08-30,1237,44.99,1
4715,2016-08-09,1238,4.99,5
4716,2016-08-20,1238,4.99,1
4717,2016-08-01,1239,50.99,1
4718,2016-08-18,1239,50.99,1
4719,2016-08-12,1258,24.99,2
4720,2016-08-15,1258,24.99,3
4721,2016-08-09,1269,26.99,1
4722,2016-08-10,1269,26.99,1
4723,2016-08-13,1269,26.99,1
4724,2016-08-17,1269,26.99,1
4725,2016-08-20,1269,26.99,3
4726,2016-08-23,1269,26.99,1
4727,2016-08-24,1269,26.99,2
4728,2016-08-28,1269,26.99,1
4729,2016-08-04,1271,49.99,1
4730,2016-08-13,1271,49.99,2
4731,2016-08-24,1271,49.99,1
4732,2016-08-07,1282,27.99,1
4733,2016-08-11,1282,27.99,1
4734,2016-08-21,1282,27.99,1
4735,2016-08-30,1282,27.99,1
4736,2016-08-12,1309,61.99,3
4737,2016-08-15,1309,61.99,2
4738,2016-08-01,1345,37.99,1
4739,2016-08-04,1345,37.99,1
4740,2016-08-05,1345,37.99,2
4741,2016-08-06,1345,37.99,1
4742,2016-08-07,1345,37.99,1
4743,2016-08-08,1345,37.99,1
4744,2016-08-10,1345,37.99,1
4745,2016-08-12,1345,37.99,1
4746,2016-08-18,1345,37.99,1
4747,2016-08-19,1345,37.99,1
4748,2016-08-26,1345,37.99,1
4749,2016-08-30,1345,37.99,1
4750,2016-08-01,1346,30.99,1
4751,2016-08-03,1346,30.99,2
4752,2016-08-04,1346,30.99,3
4753,2016-08-05,1346,30.99,1
4754,2016-08-06,1346,30.99,2
4755,2016-08-10,1346,30.99,2
4756,2016-08-11,1346,30.99,1
4757,2016-08-13,1346,30.99,1
4758,2016-08-16,1346,30.99,1
4759,2016-08-17,1346,30.99,1
4760,2016-08-18,1346,30.99,3
4761,2016-08-19,1346,30.99,2
4762,2016-08-20,1346,30.99,2
4763,2016-08-22,1346,30.99,1
4764,2016-08-25,1346,30.99,1
4765,2016-08-26,1346,30.99,2
4766,2016-08-29,1346,30.99,3
4767,2016-08-29,1347,39.99,1
4768,2016-08-30,1347,39.99,1
4769,2016-08-01,1348,18.99,1
4770,2016-08-02,1348,18.99,1
4771,2016-08-05,1348,18.99,1
4772,2016-08-08,1348,18.99,1
4773,2016-08-09,1348,18.99,1
4774,2016-08-12,1348,18.99,1
4775,2016-08-13,1348,18.99,1
4776,2016-08-15,1348,18.99,1
4777,2016-08-17,1348,18.99,1
4778,2016-08-18,1348,18.99,1
4779,2016-08-19,1348,18.99,1
4780,2016-08-24,1348,18.99,1
4781,2016-08-26,1348,18.99,1
4782,2016-08-01,1355,3.99,2
4783,2016-08-03,1355,3.99,5
4784,2016-08-04,1355,3.99,5
4785,2016-08-06,1355,3.99,5
4786,2016-08-09,1355,3.99,2
4787,2016-08-10,1355,3.99,3
4788,2016-08-11,1355,3.99,2
4789,2016-08-12,1355,3.99,2
4790,2016-08-19,1355,3.99,2
4791,2016-08-23,1355,3.99,6
4792,2016-08-24,1355,3.99,2
4793,2016-08-26,1355,3.99,3
4794,2016-08-27,1355,3.99,6
4795,2016-08-29,1355,3.99,1
4796,2016-08-30,1355,3.99,3
4797,2016-08-31,1355,3.99,3
4798,2016-08-11,1359,29.99,6
4799,2016-08-12,1359,29.99,1
4800,2016-08-13,1359,29.99,1
4801,2016-08-15,1359,29.99,1
4802,2016-08-16,1359,29.99,2
4803,2016-08-17,1359,29.99,1
4804,2016-08-29,1359,29.99,1
4805,2016-08-02,1365,7.99,1
4806,2016-08-01,1366,1.29,12
4807,2016-08-02,1366,1.29,1
4808,2016-08-05,1366,1.29,4
4809,2016-08-06,1366,1.29,12
4810,2016-08-07,1366,1.29,2
4811,2016-08-08,1366,1.29,2
4812,2016-08-12,1366,1.29,2
4813,2016-08-14,1366,1.29,4
4814,2016-08-16,1366,1.29,1
4815,2016-08-17,1366,1.29,2
4816,2016-08-20,1366,1.29,1
4817,2016-08-22,1366,1.29,4
4818,2016-08-26,1366,1.29,2
4819,2016-08-28,1366,1.29,4
4820,2016-08-03,1373,16.99,1
4821,2016-08-06,1373,16.99,1
4822,2016-08-12,1373,16.99,2
4823,2016-08-13,1373,16.99,1
4824,2016-08-18,1373,16.99,1
4825,2016-08-19,1373,16.99,4
4826,2016-08-26,1373,16.99,1
4827,2016-08-01,1375,16.99,2
4828,2016-08-04,1375,16.99,1
4829,2016-08-05,1375,16.99,1
4830,2016-08-08,1375,16.99,1
4831,2016-08-09,1375,16.99,1
4832,2016-08-10,1375,16.99,3
4833,2016-08-12,1375,16.99,2
4834,2016-08-13,1375,16.99,2
4835,2016-08-14,1375,16.99,1
4836,2016-08-15,1375,16.99,2
4837,2016-08-16,1375,16.99,2
4838,2016-08-18,1375,16.99,3
4839,2016-08-19,1375,16.99,2
4840,2016-08-20,1375,16.99,3
4841,2016-08-25,1375,16.99,3
4842,2016-08-26,1375,16.99,3
4843,2016-08-27,1375,16.99,1
4844,2016-08-31,1375,16.99,2
4845,2016-08-02,1378,9.49,3
4846,2016-08-03,1378,9.49,4
4847,2016-08-04,1378,9.49,3
4848,2016-08-05,1378,9.49,7
4849,2016-08-06,1378,9.49,4
4850,2016-08-07,1378,9.49,1
4851,2016-08-08,1378,9.49,3
4852,2016-08-09,1378,9.49,3
4853,2016-08-10,1378,9.49,3
4854,2016-08-11,1378,9.49,2
4855,2016-08-13,1378,9.49,4
4856,2016-08-15,1378,9.49,1
4857,2016-08-17,1378,9.49,2
4858,2016-08-18,1378,9.49,2
4859,2016-08-19,1378,9.49,3
4860,2016-08-20,1378,9.49,3
4861,2016-08-21,1378,9.49,2
4862,2016-08-23,1378,9.49,3
4863,2016-08-27,1378,9.49,1
4864,2016-08-28,1378,9.49,2
4865,2016-08-29,1378,9.49,1
4866,2016-08-30,1378,9.49,5
4867,2016-08-31,1378,9.49,3
4868,2016-08-04,1379,16.99,1
4869,2016-08-05,1379,16.99,1
4870,2016-08-06,1379,16.99,2
4871,2016-08-08,1379,16.99,1
4872,2016-08-09,1379,16.99,3
4873,2016-08-10,1379,16.99,1
4874,2016-08-12,1379,16.99,1
4875,2016-08-13,1379,16.99,2
4876,2016-08-16,1379,16.99,1
4877,2016-08-19,1379,16.99,1
4878,2016-08-25,1379,16.99,1
4879,2016-08-26,1379,16.99,1
4880,2016-08-27,1379,16.99,1
4881,2016-08-28,1379,16.99,1
4882,2016-08-30,1379,16.99,2
4883,2016-08-31,1379,16.99,2
4884,2016-08-15,1382,41.99,1
4885,2016-08-16,1382,41.99,1
4886,2016-08-26,1382,41.99,2
4887,2016-08-03,1384,28.99,1
4888,2016-08-04,1384,28.99,1
4889,2016-08-08,1384,28.99,1
4890,2016-08-12,1384,28.99,2
4891,2016-08-13,1384,28.99,1
4892,2016-08-16,1384,28.99,1
4893,2016-08-18,1384,28.99,2
4894,2016-08-19,1384,28.99,1
4895,2016-08-20,1384,28.99,1
4896,2016-08-24,1384,28.99,1
4897,2016-08-29,1384,28.99,1
4898,2016-08-03,1385,27.99,1
4899,2016-08-04,1385,27.99,1
4900,2016-08-05,1385,27.99,6
4901,2016-08-06,1385,27.99,1
4902,2016-08-08,1385,27.99,1
4903,2016-08-09,1385,27.99,2
4904,2016-08-10,1385,27.99,3
4905,2016-08-11,1385,27.99,1
4906,2016-08-13,1385,27.99,2
4907,2016-08-14,1385,27.99,1
4908,2016-08-15,1385,27.99,2
4909,2016-08-16,1385,27.99,5
4910,2016-08-18,1385,27.99,7
4911,2016-08-20,1385,27.99,2
4912,2016-08-21,1385,27.99,2
4913,2016-08-23,1385,27.99,3
4914,2016-08-24,1385,27.99,2
4915,2016-08-25,1385,27.99,5
4916,2016-08-26,1385,27.99,1
4917,2016-08-27,1385,27.99,1
4918,2016-08-29,1385,27.99,2
4919,2016-08-30,1385,27.99,2
4920,2016-08-31,1385,27.99,3
4921,2016-08-13,1386,20.99,1
4922,2016-08-19,1386,20.99,1
4923,2016-08-25,1386,20.99,1
4924,2016-08-03,1389,2.99,7
4925,2016-08-04,1389,2.99,9
4926,2016-08-06,1389,2.99,3
4927,2016-08-13,1389,2.99,3
4928,2016-08-16,1389,2.99,2
4929,2016-08-18,1389,2.99,7
4930,2016-08-19,1389,2.99,1
4931,2016-08-22,1389,2.99,2
4932,2016-08-23,1389,2.99,1
4933,2016-08-25,1389,2.99,3
4934,2016-08-26,1389,2.99,1
4935,2016-08-27,1389,2.99,2
4936,2016-08-01,1394,16.99,1
4937,2016-08-02,1394,16.99,1
4938,2016-08-07,1394,16.99,1
4939,2016-08-09,1394,16.99,2
4940,2016-08-11,1394,16.99,1
4941,2016-08-12,1394,16.99,1
4942,2016-08-13,1394,16.99,2
4943,2016-08-14,1394,16.99,1
4944,2016-08-24,1394,16.99,1
4945,2016-08-26,1394,16.99,1
4946,2016-08-27,1394,16.99,1
4947,2016-08-28,1394,16.99,1
4948,2016-08-30,1394,16.99,1
4949,2016-08-31,1394,16.99,3
4950,2016-08-01,1395,7.99,1
4951,2016-08-03,1395,7.99,2
4952,2016-08-05,1395,7.99,1
4953,2016-08-06,1395,7.99,2
4954,2016-08-09,1395,7.99,1
4955,2016-08-11,1395,7.99,2
4956,2016-08-12,1395,7.99,1
4957,2016-08-14,1395,7.99,1
4958,2016-08-15,1395,7.99,2
4959,2016-08-17,1395,7.99,1
4960,2016-08-19,1395,7.99,1
4961,2016-08-20,1395,7.99,2
4962,2016-08-23,1395,7.99,2
4963,2016-08-24,1395,7.99,3
4964,2016-08-25,1395,7.99,1
4965,2016-08-26,1395,7.99,1
4966,2016-08-01,1397,16.99,2
4967,2016-08-04,1397,16.99,2
4968,2016-08-05,1397,16.99,4
4969,2016-08-06,1397,16.99,1
4970,2016-08-07,1397,16.99,2
4971,2016-08-08,1397,16.99,3
4972,2016-08-09,1397,16.99,3
4973,2016-08-10,1397,16.99,1
4974,2016-08-12,1397,16.99,1
4975,2016-08-13,1397,16.99,2
4976,2016-08-19,1397,16.99,2
4977,2016-08-21,1397,16.99,2
4978,2016-08-22,1397,16.99,1
4979,2016-08-23,1397,16.99,1
4980,2016-08-24,1397,16.99,1
4981,2016-08-25,1397,16.99,1
4982,2016-08-28,1397,16.99,2
4983,2016-08-29,1397,16.99,1
4984,2016-08-30,1397,16.99,2
4985,2016-08-31,1397,16.99,1
4986,2016-08-04,1415,13.99,2
4987,2016-08-05,1415,13.99,1
4988,2016-08-07,1415,13.99,2
4989,2016-08-08,1415,13.99,2
4990,2016-08-09,1415,13.99,1
4991,2016-08-14,1415,13.99,2
4992,2016-08-15,1415,13.99,1
4993,2016-08-16,1415,13.99,1
4994,2016-08-18,1415,13.99,1
4995,2016-08-19,1415,13.99,2
4996,2016-08-20,1415,13.99,1
4997,2016-08-23,1415,13.99,3
4998,2016-08-24,1415,13.99,2
4999,2016-08-25,1415,13.99,1
5000,2016-08-26,1415,13.99,1
5001,2016-08-30,1415,13.99,2
